,diff_rmse,diff_tau,aug_ind
191,0.004299085221651455,0.001212121212121109,"(89438, 46818)"
312,0.0021722738585444323,0.001212121212121109,"(5182, 22095)"
187,0.0013402636651434763,0.001212121212121109,"(23439, 26945)"
185,0.0006164935380326697,0.001212121212121109,"(55865, 34983)"
20,0.004714122882932159,0.001212121212121109,"(46993, 30215)"
49,0.0005267018317811623,0.001212121212121109,"(20379, 69094)"
334,0.011042355922722014,0.001212121212121109,"(49852, 32419)"
40,0.0010317293558937402,0.001212121212121109,"(99448, 43857)"
112,-0.00029669279542896,0.001212121212121109,"(34973, 98379)"
184,0.00029666547039416957,0.001212121212121109,"(77247, 4086)"
38,0.000983079432444245,0.001212121212121109,"(22835, 54641)"
78,0.004058317047661353,0.001212121212121109,"(70787, 37143)"
302,0.0005288431641034264,0.001212121212121109,"(3753, 69899)"
148,0.0006244316921547866,0.001212121212121109,"(33484, 86226)"
147,-0.00017151958197456074,0.001212121212121109,"(51228, 2506)"
21,0.001452912030699971,0.001212121212121109,"(33112, 15277)"
319,-0.0004949775420391433,0.001212121212121109,"(92574, 58469)"
290,-0.0001482854167580705,0.001212121212121109,"(11519, 1849)"
82,0.0007184035258425148,0.001212121212121109,"(37333, 86595)"
171,-0.0006921666215338462,0.001212121212121109,"(32748, 38312)"
326,0.0025437380618071603,0.001212121212121109,"(54070, 47518)"
111,0.00011141104225087517,0.001212121212121109,"(72282, 14365)"
33,0.0011295277115692115,0.001212121212121109,"(92698, 61508)"
104,0.0003829309601252606,0.001212121212121109,"(6499, 87758)"
272,0.0015983593776811855,0.001212121212121109,"(12293, 39798)"
100,8.901390594101555e-05,0.001212121212121109,"(53285, 35379)"
177,0.00032478684709799643,0.001212121212121109,"(59907, 84500)"
68,0.00396863009568163,0.001212121212121109,"(58428, 76381)"
155,0.0013558058283436591,0.001212121212121109,"(50889, 90581)"
213,0.008074469334026751,0.001212121212121109,"(40560, 66448)"
37,0.0017024878442415403,0.001212121212121109,"(67632, 20800)"
308,0.005314691107878328,0.001212121212121109,"(51700, 25466)"
79,0.003986961274416584,0.001212121212121109,"(10747, 90176)"
354,0.0026627397424875687,0.001212121212121109,"(68359, 54433)"
45,0.0062063641336876085,0.001212121212121109,"(7536, 67173)"
23,-0.00025534436180146836,0.001212121212121109,"(98749, 64990)"
366,0.008962569537364434,0.001212121212121109,"(73980, 37283)"
142,-0.000437682128278688,0.001212121212121109,"(10863, 18861)"
31,-0.00023893953689063663,0.001212121212121109,"(17783, 85168)"
3,-0.0010903976567672446,0.0008080808080809243,"(40927, 60963)"
312,0.0010866701157198344,0.0008080808080809243,"(91809, 40161)"
10,0.0004896014719541208,0.0008080808080809243,"(3701, 76122)"
117,0.001913518911469403,0.0008080808080809243,"(7495, 44912)"
81,0.000519789173664742,0.0008080808080809243,"(33051, 17451)"
281,-0.0004219264107549192,0.0008080808080809243,"(36073, 91533)"
304,-0.0002666245041064996,0.0008080808080809243,"(45749, 5840)"
370,-2.675598892581954e-05,0.0008080808080809243,"(98593, 27368)"
241,0.000841352115963534,0.0008080808080809243,"(55715, 98715)"
28,-0.0001994986364308171,0.0008080808080809243,"(10137, 28391)"
80,0.001027578098054538,0.0008080808080809243,"(83192, 43551)"
90,7.136811572613921e-05,0.0008080808080809243,"(84792, 40811)"
338,7.611395964893242e-05,0.0008080808080809243,"(42426, 17661)"
14,-0.0015588861655094488,0.0008080808080809243,"(63206, 23094)"
94,-8.662313252505438e-05,0.0008080808080809243,"(62070, 57210)"
149,-0.0015172829119027842,0.0008080808080809243,"(48001, 67776)"
34,0.0014545298250948913,0.0008080808080809243,"(4600, 86206)"
163,0.001324363234768866,0.0008080808080809243,"(28031, 82557)"
178,0.0027492512053726714,0.0008080808080809243,"(9771, 31864)"
235,3.388606367341063e-05,0.0008080808080809243,"(34074, 30923)"
229,0.006321577186701927,0.0008080808080809243,"(70080, 58508)"
127,-0.0011168954534251374,0.0008080808080809243,"(76029, 84885)"
354,0.0006409808113845006,0.0008080808080809243,"(29386, 10933)"
182,0.0002420266438919183,0.0008080808080809243,"(3581, 73235)"
93,-0.0008090326799403691,0.0008080808080809243,"(175, 67545)"
318,2.9317253461280668e-05,0.0008080808080809243,"(67505, 35222)"
66,0.001913580466703868,0.0008080808080809243,"(88342, 409)"
352,-0.001068805288654523,0.0008080808080809243,"(7142, 30044)"
293,3.2991533024245845e-05,0.0008080808080809243,"(19338, 16363)"
184,-0.000666135320830985,0.0008080808080809243,"(8378, 98570)"
258,0.0031266664960524215,0.0008080808080809243,"(85048, 97841)"
362,-0.0005024902034843903,0.0008080808080809243,"(70679, 25542)"
277,0.0015225850592318624,0.0008080808080809243,"(13238, 70055)"
72,0.000356828578128493,0.0008080808080809243,"(68058, 42842)"
275,0.005027009357436968,0.0008080808080809243,"(27638, 31036)"
74,0.0008073873736110793,0.0008080808080809243,"(65075, 94948)"
214,0.0008717323668596955,0.0008080808080809243,"(24307, 47779)"
297,0.0008556003761185926,0.0008080808080809243,"(65485, 32749)"
23,0.0015414492312746109,0.0008080808080809243,"(58492, 4639)"
57,0.0026664924778154464,0.0008080808080809243,"(62591, 99101)"
394,-0.0013152595211737006,0.0008080808080809243,"(45629, 6340)"
296,-0.0013788216731966951,0.0008080808080809243,"(15228, 94963)"
168,-0.0015055315239317357,0.0008080808080809243,"(47575, 41499)"
301,-0.00026926615257172326,0.0008080808080809243,"(74253, 63967)"
382,0.0039188332184024455,0.0008080808080809243,"(60979, 42506)"
393,-0.0006199809904280373,0.0008080808080809243,"(66486, 47619)"
245,0.0024309677854016665,0.0008080808080809243,"(46636, 78389)"
305,-0.0012868193161133246,0.0008080808080809243,"(32565, 71441)"
345,-6.255868451390811e-05,0.0008080808080809243,"(37544, 6953)"
302,0.0005435868922814835,0.0008080808080809243,"(66821, 14150)"
124,0.00011650558755491036,0.0008080808080809243,"(14951, 20044)"
67,0.0006848701033667914,0.0008080808080809243,"(59028, 47193)"
199,0.0030930197382169344,0.0008080808080809243,"(79655, 33521)"
119,0.0034366506135487807,0.0008080808080809243,"(85352, 1027)"
160,-0.0010517130513926498,0.0008080808080809243,"(14212, 60109)"
233,-0.0007718709887055142,0.0008080808080809243,"(88590, 34563)"
61,-0.0009593007463782055,0.0008080808080809243,"(42993, 79418)"
133,0.00010693953649970611,0.0008080808080809243,"(46345, 26756)"
246,-3.196690299114846e-05,0.0008080808080809243,"(69302, 67023)"
196,0.0020891977892644464,0.0008080808080809243,"(54006, 46797)"
268,0.00036958824765168097,0.0008080808080809243,"(15552, 59967)"
105,-0.00015494592385173478,0.0008080808080809243,"(22753, 38174)"
15,0.0028963225617472943,0.0008080808080809243,"(34768, 51486)"
376,0.00030863703009142984,0.0008080808080809243,"(19503, 63702)"
171,-0.0011000029425389801,0.0008080808080809243,"(48489, 36538)"
284,-0.0005797438456298931,0.0008080808080809243,"(34037, 3233)"
322,-0.000428068274240051,0.0008080808080809243,"(29604, 2101)"
358,-0.001466025018560968,0.0008080808080809243,"(67215, 84131)"
253,-0.0009139983693231823,0.0008080808080809243,"(19483, 79258)"
8,-0.0003799539815801112,0.0008080808080809243,"(67126, 48844)"
259,-0.00045383857330139055,0.0008080808080809243,"(27970, 20066)"
7,-0.0003404430579606599,0.0008080808080809243,"(2914, 42158)"
242,0.0006990774114730425,0.0008080808080809243,"(21674, 17108)"
143,-0.0010917069746915753,0.0008080808080809243,"(16699, 34305)"
376,0.00025649105110772674,0.0008080808080809243,"(37874, 13739)"
227,-0.00020064907261549414,0.0008080808080809243,"(15444, 50849)"
384,-0.0006770112346670409,0.0008080808080809243,"(6993, 64858)"
176,-0.00060336253051535,0.0008080808080808133,"(43393, 26265)"
293,0.00821328006417299,0.0008080808080808133,"(96836, 32975)"
166,0.024995522849357715,0.0008080808080808133,"(90078, 52547)"
170,-0.0003240148633420481,0.0008080808080808133,"(3903, 61140)"
289,0.0038110365841306226,0.0008080808080808133,"(54107, 74141)"
177,0.0020393405055108005,0.0008080808080808133,"(26552, 50398)"
380,0.00304614736642983,0.0008080808080808133,"(30345, 33055)"
296,0.00894452433535839,0.0008080808080808133,"(3389, 15299)"
332,0.005831590580382379,0.0008080808080808133,"(98999, 65653)"
387,0.00012983392447210584,0.0008080808080808133,"(89169, 69864)"
278,0.005668131612040633,0.0008080808080808133,"(48969, 48892)"
396,0.0014977696884873881,0.0008080808080808133,"(20865, 80122)"
194,0.011888879666037244,0.0008080808080808133,"(90120, 51074)"
31,0.01890784955800187,0.0008080808080808133,"(91422, 74100)"
160,-0.0006078631603561313,0.0008080808080808133,"(12525, 89463)"
83,0.0035010891075329675,0.0008080808080808133,"(34056, 9793)"
133,0.0002743617084286498,0.0008080808080808133,"(57632, 79642)"
26,0.0001797842282701967,0.0008080808080808133,"(72919, 70186)"
85,0.0057348891614810715,0.0008080808080808133,"(77476, 22974)"
139,0.00868428283610223,0.0008080808080808133,"(19601, 18783)"
135,0.011620481818854667,0.0008080808080808133,"(30905, 37289)"
0,5.6864756489000134e-05,0.0008080808080808133,"(92136, 66172)"
5,0.024646238378452617,0.0008080808080808133,"(19217, 13983)"
30,0.003922035265492396,0.0008080808080808133,"(26747, 43901)"
37,0.016714553226917145,0.0008080808080808133,"(25953, 90186)"
35,0.0014943637645255525,0.0008080808080808133,"(53161, 72916)"
381,-0.00012862245751682488,0.0008080808080807023,"(27834, 87777)"
188,-0.0004436407026867373,0.0008080808080807023,"(99481, 42391)"
189,0.00029576456308552657,0.0008080808080807023,"(48328, 85038)"
220,0.0003290571488085703,0.0008080808080807023,"(96626, 13675)"
190,0.009549484530906122,0.0008080808080807023,"(6435, 76754)"
142,0.0012590019808565167,0.0008080808080807023,"(65789, 91177)"
156,0.002370629896716575,0.0008080808080807023,"(67817, 45657)"
187,0.001001971971518134,0.0008080808080807023,"(21861, 64605)"
191,-0.00026555196744396103,0.0008080808080807023,"(73739, 14732)"
20,0.00015913710631518252,0.0008080808080807023,"(5652, 43664)"
324,0.0008540797690913815,0.0008080808080807023,"(22683, 57410)"
317,-0.000677507489983048,0.0008080808080807023,"(1729, 91800)"
336,0.0010583583102546368,0.0008080808080807023,"(49105, 43649)"
151,5.949904402835493e-05,0.0008080808080807023,"(25012, 78910)"
200,0.0038274340004862406,0.0008080808080807023,"(12622, 33069)"
374,0.0009070281170839856,0.0008080808080807023,"(38077, 95558)"
162,-0.0003779135627177965,0.0008080808080807023,"(31489, 89462)"
380,0.003954941324465944,0.0008080808080807023,"(83711, 23583)"
51,0.00033908665752366285,0.0008080808080807023,"(4015, 36278)"
225,0.005771136040659708,0.0008080808080807023,"(66589, 54511)"
283,0.0007890210963229227,0.0008080808080807023,"(43544, 57254)"
309,0.0008105311275738158,0.0008080808080807023,"(17789, 21497)"
313,-0.00013781494644107828,0.0008080808080807023,"(27858, 15746)"
310,0.0009705889102762655,0.0008080808080807023,"(55383, 89276)"
181,4.971199822009775e-05,0.0008080808080807023,"(29935, 71872)"
182,-0.00038654128124099296,0.0008080808080807023,"(46234, 53033)"
396,0.03189258719165658,0.0008080808080807023,"(83168, 89236)"
16,0.0006815421502514019,0.0008080808080807023,"(83552, 80622)"
197,0.00012693359465273946,0.0008080808080807023,"(39242, 77211)"
285,-0.0005948697576128592,0.0008080808080807023,"(59755, 66792)"
193,-0.0002291218783657123,0.0008080808080807023,"(65186, 27951)"
382,0.0008927205492486878,0.0008080808080807023,"(10163, 76678)"
184,0.0004058666103621822,0.0008080808080807023,"(66802, 15940)"
195,0.00037920086654241736,0.0008080808080807023,"(29209, 85276)"
217,-2.0068624181912575e-06,0.0008080808080807023,"(99242, 10934)"
332,0.0003540041827223561,0.0008080808080807023,"(35643, 38145)"
304,0.00029419566751184845,0.0008080808080807023,"(94838, 60813)"
95,0.0006535425382110938,0.0008080808080807023,"(66673, 91392)"
150,-0.0005651379428531222,0.0008080808080807023,"(8830, 81177)"
142,-0.0007216048180109791,0.0008080808080807023,"(49021, 72547)"
244,0.0006317190751960744,0.0008080808080807023,"(54529, 69089)"
30,0.0016126110504168512,0.0008080808080807023,"(29074, 98226)"
295,-8.302183306319044e-05,0.0008080808080807023,"(44297, 20146)"
296,0.0005584785057595465,0.0008080808080807023,"(48061, 21503)"
139,0.005624418136820852,0.0008080808080807023,"(67597, 15007)"
31,0.0016768264601855487,0.0008080808080807023,"(31800, 33573)"
249,0.001814592541876603,0.0008080808080807023,"(67901, 76144)"
185,0.0007032723049034406,0.0008080808080807023,"(23769, 27156)"
186,0.00025769273805079096,0.0008080808080807023,"(91909, 96332)"
134,0.0037498393400552943,0.0008080808080807023,"(42232, 8489)"
206,0.0018773001632805542,0.0008080808080807023,"(67962, 59394)"
152,0.011586488909026832,0.0008080808080807023,"(43400, 66742)"
294,-0.0004618833803839151,0.0008080808080807023,"(15468, 78032)"
198,2.6481928170618563e-05,0.0008080808080807023,"(66441, 27622)"
228,3.5648331611681794e-05,0.0008080808080807023,"(40632, 23773)"
257,0.0007506793261534417,0.0008080808080807023,"(75893, 86759)"
13,0.00016800563900876142,0.0008080808080807023,"(47969, 7932)"
92,0.0002122301584317754,0.0008080808080807023,"(2596, 4735)"
245,-0.0011811432356907403,0.0008080808080807023,"(33630, 10399)"
289,0.0012325225046396493,0.0008080808080807023,"(4713, 90558)"
225,0.00019962274998089335,0.0008080808080807023,"(29405, 3617)"
172,0.020527342549677974,0.0008080808080807023,"(43006, 95743)"
166,0.01385823755856433,0.0008080808080807023,"(57140, 39598)"
22,0.0010069789602182577,0.0008080808080807023,"(45606, 95768)"
207,0.0004966344146200008,0.0008080808080807023,"(72397, 98359)"
168,-2.9475746263024627e-05,0.0008080808080807023,"(10359, 11657)"
200,0.00038245106586634603,0.0008080808080807023,"(49448, 25551)"
135,-0.00036323761335663174,0.0008080808080807023,"(12013, 8014)"
292,-0.0003887046970178498,0.0008080808080807023,"(61865, 62296)"
282,0.0009320598711669847,0.0008080808080807023,"(84563, 87947)"
364,0.0017299998212741974,0.0008080808080807023,"(13496, 62481)"
151,0.0044394767298773785,0.0008080808080807023,"(48819, 34556)"
165,0.0061950328250950926,0.0008080808080807023,"(96687, 67701)"
95,-0.0002974858517379997,0.0008080808080807023,"(32155, 15137)"
290,0.0127952819649777,0.0008080808080807023,"(85242, 97973)"
74,0.0005082685813563859,0.0008080808080807023,"(45186, 95722)"
255,0.007870747001306827,0.0008080808080807023,"(31212, 43485)"
296,0.0172961803895956,0.0008080808080807023,"(87247, 21684)"
111,-0.0009101607213648499,0.0008080808080807023,"(58640, 90906)"
253,0.03279650849644927,0.0008080808080807023,"(78720, 88432)"
77,-9.128501827920799e-05,0.0008080808080807023,"(18297, 58413)"
246,-0.0001819176696994662,0.0008080808080807023,"(48479, 11203)"
6,0.0013867293213716825,0.0008080808080807023,"(50448, 8881)"
106,-0.0013212260663759134,0.0008080808080807023,"(96922, 58960)"
303,0.02732935543244791,0.0008080808080807023,"(47622, 17484)"
3,0.000550642601640533,0.0008080808080807023,"(47526, 2975)"
252,-0.00047170134388094254,0.0008080808080807023,"(94226, 58203)"
5,0.002003546707738113,0.0008080808080807023,"(43819, 50083)"
163,4.61007387244361e-05,0.0008080808080807023,"(70698, 71482)"
262,0.003496153332120472,0.0008080808080807023,"(76631, 74954)"
72,0.0023819168069599828,0.0008080808080807023,"(35051, 38120)"
319,0.03786481645461273,0.0008080808080807023,"(50425, 6822)"
83,-0.0002109442216659263,0.0008080808080807023,"(91397, 40567)"
269,0.0010353050627973093,0.0008080808080807023,"(23659, 48173)"
270,0.0018674434498924253,0.0008080808080807023,"(79230, 14155)"
24,0.0002399719738600814,0.0008080808080807023,"(85462, 16395)"
347,5.547430306043766e-05,0.0008080808080807023,"(54502, 37946)"
32,0.009953528677161427,0.0008080808080807023,"(1729, 45186)"
274,0.0008217563744395695,0.0008080808080807023,"(75574, 71916)"
248,0.00015938944999477345,0.0008080808080807023,"(31847, 63131)"
263,0.01810459137184728,0.0008080808080807023,"(53064, 67268)"
265,0.0021374171495912586,0.0008080808080807023,"(81501, 73115)"
85,0.002548758861309397,0.0008080808080807023,"(57188, 91154)"
44,-0.0004041657166315993,0.0008080808080807023,"(47581, 33312)"
19,-0.00026792742318806906,0.0008080808080807023,"(71652, 2290)"
86,0.0038934950951456937,0.0008080808080807023,"(27385, 68384)"
78,0.0021364732323766455,0.0008080808080807023,"(63951, 38936)"
288,0.002241653915214803,0.0008080808080807023,"(27177, 98956)"
54,0.00034019747887312213,0.0008080808080807023,"(6510, 32348)"
240,0.008609136637956566,0.0008080808080807023,"(69629, 41706)"
161,0.0034552945872350638,0.0008080808080807023,"(26291, 14008)"
152,-0.0001034161630605046,0.0008080808080807023,"(79153, 32219)"
135,-0.0007804064345964257,0.0008080808080807023,"(83152, 50428)"
122,0.00012666307574377145,0.0008080808080807023,"(80337, 15679)"
353,0.0008690765890508878,0.0008080808080807023,"(16297, 26756)"
123,-0.0002592788380146316,0.0008080808080807023,"(39829, 79968)"
232,-1.0467230718735898e-05,0.0008080808080807023,"(28992, 36768)"
322,0.00043819976412340367,0.0008080808080807023,"(47203, 3525)"
133,0.00017907247958845462,0.0008080808080807023,"(80396, 49337)"
293,0.0007948271065144896,0.0008080808080807023,"(61677, 84621)"
357,0.001425233990422714,0.0008080808080807023,"(83196, 73031)"
353,0.000191051005880849,0.0008080808080807023,"(55177, 22458)"
213,-4.858865600360085e-05,0.0008080808080807023,"(69725, 11926)"
140,-0.00012102367557667582,0.0008080808080807023,"(13376, 13857)"
280,0.002592971678229916,0.0008080808080807023,"(52249, 59562)"
141,3.071775316582093e-05,0.0008080808080807023,"(12707, 89477)"
134,0.0020484866599368434,0.0008080808080807023,"(17010, 33152)"
298,0.00583978631283269,0.0008080808080807023,"(33790, 37265)"
191,0.0010234471480706775,0.0008080808080807023,"(27384, 18641)"
191,0.00034844996587263255,0.0008080808080807023,"(89618, 47597)"
70,0.005406859222564064,0.0008080808080807023,"(74457, 81726)"
